ID,Lemma,POS,Synset_ID,Synset_Lemma (?),Definition,Definition' source,Example,Example' source,Original HurtLex Category,Stereotype,synset_category,synonyms_en,definition_en,definition_category,ERIS_score,aikia_offensive_score
EL807,γαμημένος,VERB,,"['διαολεμένος', 'παλιό', 'άθλιος', 'σακατεμένος']","Έντονος υβριστικός επιθετικός προσδιορισμός που δηλώνει ακραία ενόχληση ή απαξίωση για πρόσωπο, πράγμα ή κατάσταση",,Κάποτε μετράγαμε παγωτά και μπάνια. Τωρα μετράμε γαμημενες μέρες ως την άδεια.,,asm,,,"['damned', 'bloody', 'fucking', 'lousy']",curse expressing strong anger at thing or situation,Behavioral_Trait,0.8,1.12
EL809,γαμήσι,NOUN,,"['πήδημα', 'σεξ']","Σεξουαλική πράξη μεταξύ δύο ή περισσότερων προσώπων, ιδίως σε ανεπίσημο ή χυδαίο ύφος",,username Κωλαρα βυζαρες τουμπανο για γαμησι,,asm,,,"['sex', 'fuck']",sex act : consensual intercourse,Event,1.22,1.37
EL809,γαμήσι,NOUN,,"['ξεπάτωμα', 'ξεκώλιασμα', 'ταλαιπωρία']",Εξαιρετικά δύσκολη ή βασανιστική κατάσταση που “πονάει” τον εμπλεκόμενο όπως η σεξουαλική βία,,username Ναι ρε πούστη. Γαμήσι θέλουν όλα τα ψευτοαριστέρα μπουρδέλα με τις κακογαμημένες πουτάνες που από πάνω λένε πως υπερασπίζονται το δίκιο των εργατών. Χειρότεροι από την ΝΔ κατάντησαν.,,asm,,,"['mess', 'nightmare']",mess : nasty predicament,Event,1.22,1.35
EL1404,γαμώ,VERB,,"['πηδάω', 'ξεσκίζω (χυδ.)']","Πραγματοποίηση σεξουαλικής πράξης με κάποιον/α, σε πολύ χυδαίο ύφος",,"Ρε τσουτσέκι για τ Μυρτω τίποτα... για τ αλητισσα τ Μούρθου τίποτα, γαμω τ φάρα σας σκατα αποσκατα τ κοινωνίας ...",,asm,,,"['fuck', 'bang']",to fuck : have sexual intercourse,Event,1.19,1.35
EL1404,γαμώ,VERB,,"['καταριέμαι', 'διάολε']","Χρησιμοποιείται ως βωμολόχα έμφαση ή κατάρα («γαμώ το …»), χωρίς κυριολεκτική σεξουαλική σημασία",,"- Πέρασες, γαμώ το!",,asm,,,"['damn', 'fuck (interj.)']",to damn : forceful curse,Event,1.19,0.39
EL977,γατάκι,NOUN,,"['φλώρος', 'κότα', 'μαμμόθρεφτο', 'μαλθακός']","Υποτιμητικός χαρακτηρισμός για άτομο που θεωρείται αδύναμο, άπειρο ή δειλό.",,"Ερχόταν μόνο κάποιες φορές κοντά μου και ζάρωνε, σαν γατάκι, για να της χαϊδέψω τα μαλλιά.",,asf,,,"['wimp', 'weakling', 'sissy', 'chicken']","derogatory term for someone seen as weak, inexperienced or timid.",Person,0.07,0.15
EL715,γίδα,NOUN,,"['κατσίκι', 'χαϊβάνι', 'βούρλο', 'χάπατο']",Χονδροειδής προσβολή κυρίως προς γυναίκα που θεωρείται αδέξια ή κουτή.,,"username username κουρεμένη σα γίδι, άβαφτη, με κουρέλια και πάλι είναι ΤΟ μουνί, θαύμα της φύσης είναι",,an,,,"['goat', 'clod', 'dimwit', 'oaf']","crude insult, mainly for a woman judged clumsy or stupid.",Person,0.36,1.28
EL1335,γκάνγκστερ,NOUN,,"['μαφιόζος', 'κακοποιός', 'μπράβος', 'νονοός']","Εγκληματίας οργανωμένης συμμορίας που κερδίζει χρήμα με βία, εκβιασμό ή λαθρεμπόριο",,"username username username username Οι τελευταίες γελοιότητες Κικίλια αδερφέ,έχουν εξήγηση στο γεγονός,πως συνειδητοποιεί,ότι οι άλλοι οι γκάνγκστερ,τον είχαν εξαρχής για scapegoat σε περίπτωση που στράβωνε το πράγμα Δεν είναι τυχαίο ότι 8μ μετά,τώρα ανακάλυψαν κ τις πομπές του κολλητού του,αρκουμανέα.",,re,,,"['gangster', 'mobster', 'criminal', 'thug']","person involved in organized crime, often violent.",Person,0.46,1.07
EL371,γκανγκστερισμός,NOUN,,"['μαφία', 'συμμοριτισμός', 'παρανομία', 'μαφιοζοσύνη']",Τρόπος ζωής και πρακτικές που χαρακτηρίζουν συμμορίες και οργανωμένο έγκλημα.,,100% καθαρό γκανγκστερισμός παρά ένα πραγματικά καλό combo:,,cds,,,"['gangsterism', 'racketeering', 'mafiosity', 'underworld activity']",lifestyle and practices typical of gangs and organized crime.,State,0.52,
EL2074,γκαρίζω,VERB,,"['ουρλιάζω', 'τσίριζω', 'ξεφωνίζω', 'φωνασκώ']","Μιλώ ή φωνάζω με οξύ, ενοχλητικό τόνο, σαν γκαρίσματα ζώου.",,"username username Ναι παίρνουν θέση με κόσμιο και ηπιο τροπο και δείχνουν τη θέση τους με την ψήφο τους!! Δεν γκαριζουν σαν την Άννα Μαρία και κάνουν σαν τρελοί!!! Αν είχα έναν τέτοιο φίλο και του το έλεγα μια, δύο...δέκα να ηρεμήσει....Και αυτός έκανε το δικό του...δεν θα ασχολιομουν!!!",,an,,,"['yell', 'shriek', 'scream', 'bawl']","to speak or shout with a shrill, harsh tone, like a bray.",Event,0.44,0.52
EL840,γκέι,NOUN,,"['ομοφυλόφιλος', 'αδερφή', 'περήφανος', 'κουίρ']","Άνδρας με ερωτικό προσανατολισμό προς άτομα του ίδιου φύλου, λέξη που συχνά χρησιμοποιείται υβριστικά.",,username username Εδώ στο Τουίτα πάντως οι γκέι έχουν μεγάλο κύκλο και μπορείς να φιλτράρεις κόσμο με βάση την εξυπνάδα και τις ιδέες του. Μην απελπίζεσαι.,,om,,,"['gay', 'homosexual', 'queer', 'poof']","male homosexual, word often used as slur.",Person,1.02,1.03
EL2125,γκρινιάρης,ADJ,,"['μουρμούρης', 'παραπονιάρης', 'γκρινιάρα', 'μίζερος']",Άτομο που παραπονιέται συνεχώς για μικροπράγματα.,,Ο Καλίδης γαμωσταυριζει που βρέθηκε σε αυτή την ομάδα των γκρινιαρηδων και σε πολύ χειρότερη παραλία #survivorgr,,cds,,,"['whiner', 'complainer', 'grumbler', 'moaner']",person who constantly complains about trivial matters.,Person,0.49,1.12
EL1837,γουρουνάκι,NOUN,,"['χοντρούλης', 'βρωμούλης', 'γουρούνι', 'παχουλούλης']","Υποκοριστικός, μα και υποτιμητικός, όρος για άτομο μικρόσωμο ή χονδρουλό που θεωρείται βρώμικο.",,"Ένα μικρό υπάκουο ροζ γουρουνάκι, που, πέρα από το μαμ, το κοκό και το νάνι, δεν καταλάβαινε και πολλά πράγματα.",,cds,,,"['piglet', 'fatty', 'piggy', 'smelly kid']",diminutive yet disparaging term for someone small or chubby viewed as dirty.,Person,0.11,0.52
EL431,γουρούνι,NOUN,,"['κάθαρμα', 'ζώον', 'βρωμιάρης', 'χυδαίος']","Βαρύς μειωτικός χαρακτηρισμός για άτομο που θεωρείται βρώμικο, άπληστο ή σεξιστικό.",,"Για ποιόν άλλο λόγο θα μπορούσε θηλυκό γουρούνι να παρενοχλεί ρεπόρτερ, εκτός του ότι έχει ορμές και θέλει να ζευγαρώσει? Υ.Γ. Φοβερή ...διασταύρωση, αλλά ΧΙΜΑΙΡΙΚΗ!  via username",,cds,,,"['pig', 'swine', 'filthy', 'bastard']","strong insult for someone considered dirty, greedy or sexist.",Person,0.48,1.01
EL2038,γύπας,NOUN,,"['καμάκι', 'γλίτσας', 'λιγούρης', 'πέφτουλας']","Κοροϊδευτικός όρος για άνδρα που κυνηγά επίμονα ερωτικές γνωριμίες, συχνά ανέντιμα.",,Μήπως να ξανακάνω κανένα θρεντ με γυμνά μπας και τσιμπήσω κάνα γύπα;,,an,,,"['creep', 'predator', 'sleazy guy', 'womanizer']","mocking term for a man who persistently hunts for sexual conquests, often sleazily.",Person,0.38,0.6
EL2499,γύφτος,NOUN,,"['τσιγγάνος', 'παράσιτο', 'βρωμιάρης', 'λαμόγιο']","Ιδιαίτερα ρατσιστικός όρος για άτομο Ρομά, χρησιμοποιούμενος για να δηλώσει βρωμιά ή κουτοπονηριά.",,"username Πινακιδες σε γυφτο (ρομά η ανθιγγανο για τους ευαισθητουληδες) , γυαλια μυωπιας και ανω των 60 γυφτορομανθιγγανο , δεν θα δεις ποτε!",,ps,,,"['gypsy (slur)', 'pikey', 'dirty', 'scrounger']","highly racist slur for Romani person, implying filth or slyness.",Person,1.06,1.09
EL748,δαίμονας,NOUN,,"['κακό πνεύμα', 'διάβολος', 'πονηρός', 'μοχθηρός']",Άτομο με ακραία κακία ή ανεξέλεγκτη ενέργεια που βλάπτει τους άλλους· υβριστικός χαρακτηρισμός,,"Αυτά που θεωρεί τώρα η κόμισσα σαν τα φυσικότερα πράγματα στον κόσμο, χωρίς να παραλείπει -αυτό είναι που με δαίμονα να μου λέει ότι σκότωσα τον πατέρα της, επειδή δεν είχε τη δυνατότητα να μου φτιάξει μπάνιο με μπιντέ!",,cds,,,"['fiend', 'monster', 'devil']",fiend : person of extreme malice,Person,0.52,0.52
EL748,δαίμονας,NOUN,,"['διάβολος', 'κακό πνεύμα']",Κακό υπερφυσικό ον που θεωρείται ότι προκαλεί συμφορές ή πειρασμούς,,Πολύ καλό παντοδύναμος Θεός ρίχνει δαίμονας κακό πνεύμα ομοφυλοφιλικά βακτήρια ασθένεια του ιού για την αιωνιότητα,,cds,,,"['demon', 'fiend', 'evil spirit']",demon : malevolent supernatural entity,Object,0.52,0.43
EL512,δαμάλι,NOUN,,"['αγελάδα', 'βουβάλι', 'χοντροκομμένη', 'άχαρη']","Υποτιμητικός όρος για γυναίκα εύσωμη ή άχαρη, παρομοιαζόμενη με νεαρή αγελάδα.",,"username Δε σου είπα ρε χουντοζαιε να πάρεις τον πούλο; Διάβασε παπάρα τι εχει πει ο Ιωαννίδης της πασοκαρας για τη χουντοοικογενεια του ζαβου σας, και σκούπισε τα χειλάκια σου από το σπερμα του Καμμένου και των χρυσαυγουλων. Άντε δαμαλι",,an,,,"['heifer', 'cow', 'big girl', 'lump']","derogatory term for a big or clumsy woman, likened to a heifer.",Person,0.41,1.37
EL347,δανδής,NOUN,,"['φιγουρατζής', 'κουστουμάτος', 'κομψευόμενος', 'σικ']",Άντρας που ασχολείται υπερβολικά με την κομψή εμφάνιση και τους τρόπους του.,,"Κι όταν τον είδα να 'ρχεται κομψός σα νεαρός δανδής, όπως πάντα, πλέκω τα δάχτυλά μου ικετευτικά και του λέω: “ Γιάννη, όσα μου 'κάνες σ' τα συγχωρώ.",,cds,,,"['dandy', 'fop', 'snappy dresser', 'fashionista']",man excessively concerned with stylish appearance and manners.,Person,0.48,0.37
