Word,POS,Stereotype,Tag,Synset,Source,Glossa,Glossa EN,Lingua Glossa,Simona,Komal,Commenti Simona,Commenti Komal,Disagreement 3-0,Disagreement 1/2-0,agreement,Viviana,Valerio
sega,n,no,asm,bn:00016198n,OMWN_IT,Sega manuale generica utilizzata per tagliare i materiali.,A saw used with one hand for cutting wood,it,0,1,,,,,FALSE,,0
bue,n,no,an,bn:00009544n,OMWN_IT,"La carne di manzo// Il manzo è il nome comune che indica l'utilizzo culinario della carne dei bovini, specialmente del bue domestico.// Carne di una mucca, manzo o toro allevati e uccisi per la loro carne.",Meat from an adult domestic bovine,it,0,0,,,FALSE,FALSE,TRUE,,
sega,n,no,cds,bn:00016198n,OMWN_IT,Sega manuale generica utilizzata per tagliare i materiali.,A saw used with one hand for cutting wood,it,0,1,,,,,FALSE,,0
ciabatta,n,no,qas,bn:00016214n,OMWN_IT,Scarpa da casa di stoffa o pelle// La pantofola è una calzatura da casa.// Scarpa bassa che si infila e sfila facilmente e di solito è portata in casa.,Low footwear that can be slipped on and off easily; usually worn indoors,it,1,0,,,,,FALSE,,0
portaborse,n,no,cds,bn:00016261n,OMWIKI,"Contenitore flessibile fatto di stoffa, carta, plastica, pelle, ecc., che serve a contenere o trasportare delle cose.",A bag made of paper or plastic for holding customer's purchases,it,1,0,,,,,FALSE,,0
carogna,n,no,cds,bn:00016264n,OMWN_IT,Corpo di un animale morto// La carogna è la carcassa di un animale morto in corso di putrefazione.// Cadavere di un animale che è in una fase più o meno avanzata di decomposizione.,The dead and rotting body of an animal; unfit for human food,it,1,0,,,,,FALSE,,1
carrettiere,n,yes,pa,bn:00016303n,OMWN_IT,Chi per lavoro guida il carro o la carretta,Someone whose work is driving carts,it,1,0,"persona bassa, volgare",,,,FALSE,,0
buﬀone,n,yes,dmc,**NotInBN***,,,,,,,,,FALSE,FALSE,,,
casino,n,no,cds,bn:00016473n,IWN,"Luogo dove si gioca alla roulette e a vari giochi.// Luogo dove si gioca alla roulette e a vari giochi// La casa da gioco o casinò è un luogo riservato al gioco d'azzardo.// Luogo dove un'attività, tipicamente commerciale, è esercitata, come un luogo fisico, ad esempio un bar, o un luogo virtuale, quale un sito web.// Edificio pubblico o sala per l'intrattenimento, in particolare con il gioco d'azzardo.",A public building for gambling and entertainment,it,0,1,,,,,FALSE,,1
emarginato,n,yes,is,bn:00016544n,OMWN_IT,Persona sfruttata o emarginata,A person who is rejected (from society or home),it,2,1,,,,,FALSE,,1
bugiardo,n,yes,dmc,bn:00032596n,IWN,Chi inventa frottole.// Chi inventa frottole,Someone who tells lies,it,3,3,,,FALSE,FALSE,TRUE,,
bugiardo,n,yes,dmc,bn:14620431n,WIKI,"Bugiardo è il quarto album in studio del rapper italiano Fabri Fibra, pubblicato il 9 novembre 2007 dalla Universal Music Group.// Album di Fabri Fibra del 2007",,it,0,0,,,FALSE,FALSE,TRUE,,
escluso,n,yes,is,bn:00016544n,IWN,Persona sfruttata o emarginata,A person who is rejected (from society or home),it,1,0,,,,,FALSE,,1
malvagio,n,yes,dmc,bn:00016544n,IWN,Persona sfruttata o emarginata,A person who is rejected (from society or home),it,,3,credo ci sia un errore di attribuzione della glossa perché malvagio anche come sostantivo è un malvivente/delinquente,,,,FALSE,,1
bulgaro,n,yes,ps,bn:00068623n,OMWN_IT,"A smooth leather tanned with willow, birch, or oak, and scented on the flesh side with birch oil","A smooth leather tanned with willow, birch, or oak, and scented on the flesh side with birch oil",en,0,0,,,FALSE,FALSE,TRUE,,
bulgaro,a,yes,ps,bn:00099000a,OMWN_IT,"Della Bulgaria// Di o relativo alla Bulgaria, ai suoi abitanti o alla loro lingua.",Of or relating to or characteristic of Bulgaria or its people,it,0,0,,,FALSE,FALSE,TRUE,,
buliccio,n,no,om,**NotInBN***,,,,,,,,,FALSE,FALSE,,,
burino,n,yes,rci,bn:00008511n,OMWN_IT,"Detto di persona dai modi selvaggi, primitivi.// Detto di persona dai modi selvaggi, primitivi// Barbaro è la parola onomatopeica con cui gli antichi greci indicavano gli stranieri, cioè coloro che non parlavano greco, e quindi non erano di cultura greca.// Sinonimo di ""incivile"" o ""ignorante"".// Persona che vive al di fuori delle società civilizzate.",A crude uncouth ill-bred person lacking culture or refinement,it,3,3,,,FALSE,FALSE,TRUE,,
casta,n,no,qas,bn:00016547n,OMWN_IT,"In senso spregiativo categoria sociale o professionale chiusa, i cui componenti godono di speciali diritti o privilegi.// In senso spregiativo categoria sociale o professionale chiusa, i cui componenti godono di speciali diritti o privilegi",(Hinduism) a hereditary social class among Hindus; stratified according to ritual purity,it,1,2,,,,,FALSE,,1
casta,n,no,qas,bn:00016548n,OMWN_IT,"Gruppo sociale rigidamente chiuso. In India, ciascuno dei gruppi sociali su cui si basava, soprattutto in passato, la suddivisione della società",A social class separated from others by distinctions of hereditary rank or profession or wealth,it,1,0,,,,,FALSE,,1
burosauro,n,yes,pa,**NotInBN***,,,,,,,,,FALSE,FALSE,,,
busone,n,no,om,**NotInBN***,,,,,,,,,FALSE,FALSE,,,
cacasotto,n,no,cds,bn:00028262n,OMWIKI,"Persona fisicamente debole.// Persona di carattere debole, che manca di coraggio e/o forza morale.",A person who is physically weak and ineffectual,it,3,3,,,FALSE,FALSE,TRUE,,
cacasotto,n,no,cds,bn:00018267n,OMWIKI,"Una persona che non ha coraggio.// Persona di carattere debole, che manca di coraggio e/o forza morale.","A person who lacks confidence, is irresolute and wishy-washy",it,3,3,,,FALSE,FALSE,TRUE,,
catechismo,n,no,qas,bn:00016725n,IWN,"Libro che contiene il complesso dei principi fondamentali della religione cristiana// Il catechismo, κατηχισμός dal greco katechéo ""istruisco oralmente"", è un sommario o esposizione didattica di una dottrina, esteso linguisticamente a ideologia, e religione.",An elementary book summarizing the principles of a Christian religion; written as questions and answers,it,1,0,,,,,FALSE,,0
cacasotto,n,no,cds,bn:00056757n,WIKT,An insipid weakling who is foolishly sentimental,An insipid weakling who is foolishly sentimental,en,3,3,,,FALSE,FALSE,TRUE,,
cacchiata,n,no,asm,**NotInBN***,,,,,,,,,FALSE,FALSE,,,
cacchio,n,no,asm,bn:08945754n,WIKI,La parola cacchio è un termine agricolo che indica propriamente i germogli della vite o di alcuni tipi di piante rampicanti o infestanti.,,it,1,1,,,FALSE,FALSE,TRUE,,
cacchione,n,no,asm,bn:09066387n,WIKI,"Il Cacchione è un vitigno tipico della zona compresa tra Aprilia, Anzio e Nettuno, ed è sinonimo di ""Bellone"".",,it,0,0,,,FALSE,FALSE,TRUE,,
cacino,a,yes,is,**NotInBN***,,,,,,,,,FALSE,FALSE,,,
cafonaggine,n,yes,pa,bn:00012156n,IWN,Inelegance by virtue of being an uncouth boor,Inelegance by virtue of being an uncouth boor,en,3,3,,,FALSE,FALSE,TRUE,,
cafonata,n,yes,pa,**NotInBN***,,,,,,,,,FALSE,FALSE,,,
cafone,n,yes,pa,bn:00008511n,OMWN_IT,"Detto di persona dai modi selvaggi, primitivi.// Detto di persona dai modi selvaggi, primitivi// Barbaro è la parola onomatopeica con cui gli antichi greci indicavano gli stranieri, cioè coloro che non parlavano greco, e quindi non erano di cultura greca.// Sinonimo di ""incivile"" o ""ignorante"".// Persona che vive al di fuori delle società civilizzate.",A crude uncouth ill-bred person lacking culture or refinement,it,3,3,,,FALSE,FALSE,TRUE,,
pettegolezzo,n,no,cds,bn:00016855n,OMWN_IT,Light informal conversation for social occasions,Light informal conversation for social occasions,en,2,0,,,,,FALSE,,0
cafone,n,yes,pa,bn:08890059n,WIKI,Cafone è un termine usato per definire una persona dai modi incivili e rozzi.,,it,3,3,,,FALSE,FALSE,TRUE,,
babbeo,n,yes,ddp,bn:00017676n,OMWN_IT,"Il changeling è una creatura fantastica tipica del folklore europeo.// Scarsa intelligenza// Leggenda gallese che serviva a spiegare la mortalità infantile// Persona di scarsa intelligenza// Persona con poco giudizio o intelligenza.// Persona, in particolare un maschio, che è goffo o sempliciotto; un idiota.",A person of subnormal intelligence,it,3,1,,per la glossa inglese sarebbe2,FALSE,FALSE,FALSE,,1
cafonesco,a,yes,pa,**NotInBN***,,,,,,,,,FALSE,FALSE,,,
cagna,n,no,an,bn:00010740n,IWN,Donna di facili costumi,A person (usually but not necessarily a woman) who is thoroughly disliked,it,3,3,,,FALSE,FALSE,TRUE,,
cagna,n,no,an,bn:00010741n,OMWN_IT,Femmina del cane// Cane di sesso femminile.,Female of any member of the dog family,it,1,1,,,,,TRUE,,
cagnesco,a,no,an,**NotInBN***,,,,,,,,,FALSE,FALSE,,,
balordo,n,yes,ddp,bn:00017676n,OMWN_IT,"Il changeling è una creatura fantastica tipica del folklore europeo.// Scarsa intelligenza// Leggenda gallese che serviva a spiegare la mortalità infantile// Persona di scarsa intelligenza// Persona con poco giudizio o intelligenza.// Persona, in particolare un maschio, che è goffo o sempliciotto; un idiota.",A person of subnormal intelligence,it,3,1,,,FALSE,FALSE,FALSE,,1
balordo,n,no,cds,bn:00017676n,OMWN_IT,"Il changeling è una creatura fantastica tipica del folklore europeo.// Scarsa intelligenza// Leggenda gallese che serviva a spiegare la mortalità infantile// Persona di scarsa intelligenza// Persona con poco giudizio o intelligenza.// Persona, in particolare un maschio, che è goffo o sempliciotto; un idiota.",A person of subnormal intelligence,it,3,1,,,FALSE,FALSE,FALSE,,1
bischero,n,no,asm,bn:00017676n,OMWN_IT,"Il changeling è una creatura fantastica tipica del folklore europeo.// Scarsa intelligenza// Leggenda gallese che serviva a spiegare la mortalità infantile// Persona di scarsa intelligenza// Persona con poco giudizio o intelligenza.// Persona, in particolare un maschio, che è goffo o sempliciotto; un idiota.",A person of subnormal intelligence,it,3,2,,,FALSE,FALSE,FALSE,,1
calmucco,a,yes,ps,**NotInBN***,,,,,,,,,FALSE,FALSE,,,
calmucco,n,yes,ps,bn:14957547n,WIKI,"La lingua calmucca è una lingua mongolica parlata in Russia, nella Calmucchia, in Cina e in Mongolia.// Lingua mongolica","Kalmyk Oirat, commonly known as the Kalmyk language is a register of the Oirat language, natively spoken of the Kalmyk people of Kalmykia, a federal subject of Russia.",it,0,0,,,,,TRUE,,
calunnia,n,no,re,bn:00014925n,OMWN_IT,"Per diffamazione, in diritto, si intende una condotta mirante ad offendere e/o screditare la reputazione di una persona.// Termine giuridico",A false accusation of an offense or a malicious misrepresentation of someone's words or actions,it,2,2,,,,,TRUE,,
insolenza,n,no,cds,bn:00018025n,OMWN_IT,An impudent statement,An impudent statement,en,2,3,,,,,FALSE,,3
calunnia,n,no,re,bn:00072051n,OMWN_IT,Words falsely spoken that damage the reputation of another,Words falsely spoken that damage the reputation of another,en,2,2,,,,,TRUE,,
calunnia,n,no,re,bn:02711237n,WIKI,La calunnia è un reato previsto dall'articolo 368 del codice penale italiano.,"Calunnia, meaning ""calumny"", is a criminal offence under Article 368 of the Italian Penal Code, which states: Anyone who with a denunciation, complaint, demand or request, even anonymously or under a false name, directs a judicial authority or other authority that has an obligation to report, to blame someone for a crime who he knows is innocent, that is he fabricates evidence against someone, shall be punished with imprisonment from two to six years.",it,2,2,,,,,TRUE,,
calunnia,n,no,re,bn:03694807n,WIKITR,Malicious falsehood or injurious falsehood is a tort.,Malicious falsehood or injurious falsehood is a tort.,en,2,2,,,,,TRUE,,
calunnia,n,no,re,bn:14884989n,WIKIDATA,False accusations can be in any of the following contexts: Informally in everyday life Quasi-judicially Judicially.,False accusations can be in any of the following contexts: Informally in everyday life Quasi-judicially Judicially.,en,2,2,,,,,TRUE,,
calunniatore,n,no,re,bn:00007764n,OMWN_IT,Chi diffama;chi diffonde notizie false e maligne su altre persone.// Chi diffama// Chi diffonde notizie false e maligne su altre persone,One who attacks the reputation of another by slander or libel,it,3,3,,,,,TRUE,,
camorra,n,no,cds,bn:00015032n,OMWN_IT,Associazione criminale// La camorra è un'organizzazione criminale italiana di connotazione mafiosa originaria di Napoli.// Altrimenti conosciuta come Camorra,A secret society in Naples notorious for violence and blackmail,it,2,2,,,,,TRUE,,
camorra,n,no,re,bn:00015032n,OMWN_IT,Associazione criminale// La camorra è un'organizzazione criminale italiana di connotazione mafiosa originaria di Napoli.// Altrimenti conosciuta come Camorra,A secret society in Naples notorious for violence and blackmail,it,2,2,,,,,TRUE,,
camorrista,n,no,cds,bn:00018547n,OMWN_IT,Persona coinvolta nel commercio per realizzare un profitto più o meno illegalmente.,A person who swindles you by means of deception or fraud,it,2,2,"la parola in sè è negativa come ""mafioso"", anche se qui è associata ad una glossa che come imbroglione o impostore può essere usata come un offesa.",,,,TRUE,,
camorrista,n,no,re,bn:00018547n,OMWN_IT,Persona coinvolta nel commercio per realizzare un profitto più o meno illegalmente.,A person who swindles you by means of deception or fraud,it,2,2,,,,,TRUE,,
insolenza,n,no,cds,bn:00018028n,OMWN_IT,The trait of being rude and impertinent; inclined to take liberties,The trait of being rude and impertinent; inclined to take liberties,en,2,3,,,,,FALSE,,3
scarabocchio,n,no,cds,bn:00018293n,OMWIKI,Scrittura irregolare e illegibile.,Cramped or illegible handwriting,it,2,0,,,,,FALSE,,0
camorrista,n,no,cds,bn:08885493n,WIKI,Camorrista è un termine generico con cui si definisce un affiliato alla camorra napoletana.,,it,2,2,,,,,TRUE,,
camorrista,n,no,re,bn:08885493n,WIKI,Camorrista è un termine generico con cui si definisce un affiliato alla camorra napoletana.,,it,2,2,,duplicato,,,TRUE,,
canaglia,n,no,an,bn:00013851n,OMWIKI,"Persona abbandonata dalla società, specialmente una persona senza casa permanente né mezzi di sostentamento.",A person who is deemed to be despicable or contemptible,it,3,3,,,,,TRUE,,
canaglia,n,no,cds,bn:00013851n,OMWIKI,"Persona abbandonata dalla società, specialmente una persona senza casa permanente né mezzi di sostentamento.",A person who is deemed to be despicable or contemptible,it,3,3,,,,,TRUE,,
canaglia,n,no,an,bn:00049305n,OMWN_IT,"Persona scaltra e talvolta poco onesta.// Persona scaltra e talvolta poco onesta// Persona che vive al di fuori della legalità, danneggiando la società.",A deceitful and unreliable scoundrel,it,3,3,,,,,TRUE,,
canaglia,n,no,cds,bn:00049305n,OMWN_IT,"Persona scaltra e talvolta poco onesta.// Persona scaltra e talvolta poco onesta// Persona che vive al di fuori della legalità, danneggiando la società.",A deceitful and unreliable scoundrel,it,3,3,,duplicato,,,TRUE,,
canaglia,n,no,an,bn:00065792n,OMWN_IT,La parte peggiore di un gruppo sociale di una comunità.// La parte peggiore di un gruppo sociale di una comunità// La parte più ignobile della popolazione.,Disparaging terms for the common people,it,3,3,,,,,TRUE,,
canaglia,n,no,cds,bn:00065792n,OMWN_IT,La parte peggiore di un gruppo sociale di una comunità.// La parte peggiore di un gruppo sociale di una comunità// La parte più ignobile della popolazione.,Disparaging terms for the common people,it,3,3,,duplicato,,,TRUE,,
canaglia,n,no,an,bn:00069789n,IWN,"Uomo dall'aspetto poco rassicurante, dall'espressione equivoca o minacciosa.// Uomo dall'aspetto poco rassicurante, dall'espressione equivoca o minacciosa",A wicked or evil person; someone who does evil deliberately,it,3,3,,,,,TRUE,,
canaglia,n,no,cds,bn:00069789n,OMWN_IT,"Uomo dall'aspetto poco rassicurante, dall'espressione equivoca o minacciosa.// Uomo dall'aspetto poco rassicurante, dall'espressione equivoca o minacciosa",A wicked or evil person; someone who does evil deliberately,it,3,3,,duplicato,,,TRUE,,
canaglia,n,no,an,bn:00069925n,IWN,La parte peggiore di un gruppo sociale di una comunità.// La parte peggiore di un gruppo sociale di una comunità,Worthless people,it,3,3,,,,,TRUE,,
canaglia,n,no,cds,bn:00069925n,IWN,La parte peggiore di un gruppo sociale di una comunità.// La parte peggiore di un gruppo sociale di una comunità,Worthless people,it,3,3,,duplicato,,,TRUE,,
cane,n,no,an,bn:00015267n,IWN,"Animale domestico molto comune, diffuso in tutto il mondo, usato per la caccia, la difesa, nella pastorizia, e come animale da compagnia// Il cane o Loppide è un mammifero appartenente all'ordine Carnivora, della famiglia dei canidi.// Mammifero carnivoro ascritto al genere Canis// Mammifero a quattro zampe della famiglia dei canidi, parente del lupo ma animale domestico, da caccia o da guardia.",A member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,it,1,1,,,,,TRUE,,
